*	name	The 2500 most common chinese characters
贵	"汉字: 贵
拼音: gui4
英文: expensive/noble/your (name)/precious
五笔:khgm
F(x):873"	tts_贵.mp3			
枪	"汉字: 枪
拼音: qiang1
英文: gun/firearm/rifle/spear, rifle/spear
五笔:swb.swbn
F(x):874"	tts_枪.mp3			
缺	"汉字: 缺
拼音: que1
英文: lack/scarce/vacant post/to run short of
五笔:rmn.rmnw
F(x):875"	tts_缺.mp3			
楼	"汉字: 楼
拼音: lou2
英文: house with more than 1 story/storied building/floor
五笔:sov.sovg
F(x):876"	tts_楼.mp3			
县	"汉字: 县
拼音: xian4
英文: a district/county
五笔:egc.egcu
F(x):877"	tts_县.mp3			
尚	"汉字: 尚
拼音: shang4
英文: still/yet/to value/to esteem
五笔:imkf
F(x):878"	tts_尚.mp3			
毫	"汉字: 毫
拼音: hao2
英文: hair/drawing brush/(in the) least/one thousandth
五笔:ypt.yptn
F(x):879"	tts_毫.mp3			
移	"汉字: 移
拼音: yi2
英文: to move/to shift/to change/to alter/to remove
五笔:tqq.tqqy
F(x):880"	tts_移.mp3			
娘	"汉字: 娘
拼音: niang2
英文: mother/young lady, mother/troubled
五笔:vyv.vyve
F(x):881"	tts_娘.mp3			
朋	"汉字: 朋
拼音: peng2
英文: friend
五笔:ee.eeg
F(x):882"	tts_朋.mp3			
画	"汉字: 画
拼音: hua4
英文: draw/picture/painting
五笔:gl.glb.glbj
F(x):883"	tts_画.mp3			
班	"汉字: 班
拼音: ban1
英文: team/class/rank/squad/a work shift/a measure word/(a surname)
五笔:gyt.gytg
F(x):884"	tts_班.mp3			
智	"汉字: 智
拼音: zhi4
英文: wisdom/knowledge
五笔:tdkj
F(x):885"	tts_智.mp3			
亦	"汉字: 亦
拼音: yi4
英文: also
五笔:you
F(x):886"	tts_亦.mp3			
耳	"汉字: 耳
拼音: er3
英文: ear
五笔:bgh.bghg
F(x):887"	tts_耳.mp3			
恩	"汉字: 恩
拼音: en1
英文: kind act (from above)
五笔:ldn.ldnu
F(x):888"	tts_恩.mp3			
短	"汉字: 短
拼音: duan3
英文: lack/short
五笔:tdg.tdgu
F(x):889"	tts_短.mp3			
掌	"汉字: 掌
拼音: zhang3
英文: in charge of/palm of hand
五笔:ipkr
F(x):890"	tts_掌.mp3			
恐	"汉字: 恐
拼音: kong3
英文: afraid/frightened/to fear
五笔:amyn
F(x):891"	tts_恐.mp3			
遗	"汉字: 遗
拼音: yi2
英文: to lose/to leave behind
五笔:khgp
F(x):892"	tts_遗.mp3			
固	"汉字: 固
拼音: gu4
英文: hard/strong/solid/sure
五笔:ldd
F(x):893"	tts_固.mp3			
席	"汉字: 席
拼音: xi2
英文: banquet/woven mat/seat/place, woven mat
五笔:yam.yamh
F(x):894"	tts_席.mp3			
松	"汉字: 松
拼音: song1
英文: loose/pine, loose
五笔:swc.swcy
F(x):895"	tts_松.mp3			
秘	"汉字: 秘
拼音: mi4
英文: secret
五笔:tn.tnt.tntt
F(x):896"	tts_秘.mp3			
谢	"汉字: 谢
拼音: xie4
英文: (surname)/to thank
五笔:ytm.ytmf
F(x):897"	tts_谢.mp3			
鲁	"汉字: 鲁
拼音: lu3
英文: crass/place name
五笔:qgj.qgjf
F(x):898"	tts_鲁.mp3			
遇	"汉字: 遇
拼音: yu4
英文: meet with
五笔:jm.jmhp
F(x):899"	tts_遇.mp3			
康	"汉字: 康
拼音: kang1
英文: peaceful/spongy (of radishes)
五笔:yvi.yvii
F(x):900"	tts_康.mp3			
虑	"汉字: 虑
拼音: lu:4/lv4
英文: anxiety
五笔:han.hani
F(x):901"	tts_虑.mp3			
幸	"汉字: 幸
拼音: xing4
英文: lucky, fortunate/lucky
五笔:fuf.fufj
F(x):902"	tts_幸.mp3			
均	"汉字: 均
拼音: jun1
英文: equal/even/all/uniform
五笔:fqu.fqug
F(x):903"	tts_均.mp3			
销	"汉字: 销
拼音: xiao1
英文: to melt/to do away with/to sell
五笔:qie.qieg
F(x):904"	tts_销.mp3			
钟	"汉字: 钟
拼音: zhong1
英文: clock/time as measured in hours and minutes/bell
五笔:qkhh
F(x):905"	tts_钟.mp3			
诗	"汉字: 诗
拼音: shi1
英文: poem/poetry/verse
五笔:yff.yffy
F(x):906"	tts_诗.mp3			
藏	"汉字: 藏
拼音: cang2/zang4
英文: to hide away/to conceal/to harbor/store/accumulate, storehouse/depository/Buddhist or Taoist scripture/Zang/Tibet
五笔:adnt
F(x):907"	tts_藏.mp3			
赶	"汉字: 赶
拼音: gan3
英文: to catch up/to overtake/to hurry/to rush/to drive away
五笔:fhfk
F(x):908"	tts_赶.mp3			
剧	"汉字: 剧
拼音: ju4
英文: drama/play/show/severe
五笔:ndj.ndjh
F(x):909"	tts_剧.mp3			
票	"汉字: 票
拼音: piao4
英文: bank note/ticket
五笔:sfiu
F(x):910"	tts_票.mp3			
损	"汉字: 损
拼音: sun3
英文: to damage/injure/to lose/to harm
五笔:rkm.rkmy
F(x):911"	tts_损.mp3			
忽	"汉字: 忽
拼音: hu1
英文: suddenly
五笔:qrn.qrnu
F(x):912"	tts_忽.mp3			
巨	"汉字: 巨
拼音: ju4
英文: very large/huge/tremendous/gigantic
五笔:and
F(x):913"	tts_巨.mp3			
炮	"汉字: 炮
拼音: pao4
英文: cannon/gun/firecracker, gun/cannon
五笔:oq.oqn.oqnn
F(x):914"	tts_炮.mp3			
旧	"汉字: 旧
拼音: jiu4
英文: old (opposite of new)/former
五笔:hj.hjg
F(x):915"	tts_旧.mp3			
端	"汉字: 端
拼音: duan1
英文: end/extremity/item/port/to hold sth. level with both hands/to carry/regular
五笔:umdj
F(x):916"	tts_端.mp3			
探	"汉字: 探
拼音: tan4
英文: to explore/to search out/to scout/to visit
五笔:rpws
F(x):917"	tts_探.mp3			
湖	"汉字: 湖
拼音: hu2
英文: lake
五笔:ide.ideg
F(x):918"	tts_湖.mp3			
录	"汉字: 录
拼音: lu4
英文: to record/to hit/to copy
五笔:vi.viu
F(x):919"	tts_录.mp3			
叶	"汉字: 叶
拼音: ye4
英文: (surname)/leaf/page
五笔:kf.kfh
F(x):920"	tts_叶.mp3			
春	"汉字: 春
拼音: chun1
英文: spring (time)/gay/joyful/youthful/love/lust/life
五笔:dw.dwj.dwjf
F(x):921"	tts_春.mp3			
乡	"汉字: 乡
拼音: xiang1
英文: country/village
五笔:xte
F(x):922"	tts_乡.mp3			
附	"汉字: 附
拼音: fu4
英文: to add/to attach/to be close to/to be attached
五笔:bwf.bwfy
F(x):923"	tts_附.mp3			
吸	"汉字: 吸
拼音: xi1
英文: to breathe/to suck in/to absorb/to inhale
五笔:ke.key.keyy
F(x):924"	tts_吸.mp3			
予	"汉字: 予
拼音: yu2/yu3
英文: I, to give
五笔:cbj
F(x):925"	tts_予.mp3			
礼	"汉字: 礼
拼音: li3
英文: gift/propriety/rite
五笔:pynn
F(x):926"	tts_礼.mp3			
港	"汉字: 港
拼音: gang3
英文: harbor/Hong Kong (abbr.)
五笔:iawn
F(x):927"	tts_港.mp3			
雨	"汉字: 雨
拼音: yu3
英文: rain
五笔:fghy
F(x):928"	tts_雨.mp3			
呀	"汉字: 呀
拼音: ya/ya1
英文: (final part.)
五笔:ka.kah.kaht
F(x):929"	tts_呀.mp3			
板	"汉字: 板
拼音: ban3
英文: board/plank/plate/slab, boss
五笔:src.srcy
F(x):930"	tts_板.mp3			
庭	"汉字: 庭
拼音: ting2
英文: court/courtyard
五笔:ytfp
F(x):931"	tts_庭.mp3			
妇	"汉字: 妇
拼音: fu4
英文: woman
五笔:vv.vvg
F(x):932"	tts_妇.mp3			
归	"汉字: 归
拼音: gui1
英文: to go back/to return
五笔:jv.jvg
F(x):933"	tts_归.mp3			
睛	"汉字: 睛
拼音: jing1
英文: eye
五笔:hg.hge.hgeg
F(x):934"	tts_睛.mp3			
饭	"汉字: 饭
拼音: fan4
英文: food/cuisine/cooked rice/meal
五笔:qnr.qnrc
F(x):935"	tts_饭.mp3			
额	"汉字: 额
拼音: e2
英文: volume/amount/quantity/forehead/quota
五笔:ptkm
F(x):936"	tts_额.mp3			
含	"汉字: 含
拼音: han2
英文: to keep/to contain
五笔:wynk
F(x):937"	tts_含.mp3			
顺	"汉字: 顺
拼音: shun4
英文: to obey/to follow/to arrange/to make reasonable/along/favorable
五笔:kd.kdm.kdmy
F(x):938"	tts_顺.mp3			
输	"汉字: 输
拼音: shu1
英文: to transport/to lose
五笔:lwg.lwgj
F(x):939"	tts_输.mp3			
摇	"汉字: 摇
拼音: yao2
英文: shake/to rock
五笔:rer.rerm
F(x):940"	tts_摇.mp3			
招	"汉字: 招
拼音: zhao1
英文: provoke/to recruit
五笔:rvk.rvkg
F(x):941"	tts_招.mp3			
婚	"汉字: 婚
拼音: hun1
英文: to marry/marriage/wedding/to take a wife
五笔:vq.vqa.vqaj
F(x):942"	tts_婚.mp3			
脱	"汉字: 脱
拼音: tuo1
英文: to shed/to take off/to escape/to get away from
五笔:euk.eukq
F(x):943"	tts_脱.mp3			
补	"汉字: 补
拼音: bu3
英文: to repair/to patch/to mend/to make up for/to fill (a vacancy)/to supplement
五笔:puh.puhy
F(x):944"	tts_补.mp3			
谓	"汉字: 谓
拼音: wei4
英文: speak of
五笔:yle.yleg
F(x):945"	tts_谓.mp3			
督	"汉字: 督
拼音: du1
英文: supervise
五笔:hich
F(x):946"	tts_督.mp3			
毒	"汉字: 毒
拼音: du2
英文: poison/narcotics
五笔:gxgu
F(x):947"	tts_毒.mp3			
油	"汉字: 油
拼音: you2
英文: oil/sly
五笔:img
F(x):948"	tts_油.mp3			
疗	"汉字: 疗
拼音: liao2
英文: to treat/to cure
五笔:ubk
F(x):949"	tts_疗.mp3			
旅	"汉字: 旅
拼音: lu:3/lv3
英文: trip/travel
五笔:ytey
F(x):950"	tts_旅.mp3			
泽	"汉字: 泽
拼音: ze2
英文: beneficence/marsh
五笔:icf.icfh
F(x):951"	tts_泽.mp3			
材	"汉字: 材
拼音: cai2
英文: material
五笔:sft.sftt
F(x):952"	tts_材.mp3			
灭	"汉字: 灭
拼音: mie4
英文: extinguish
五笔:goi
F(x):953"	tts_灭.mp3			
逐	"汉字: 逐
拼音: zhu2
英文: to pursue/to chase/individually/one by one
五笔:epi
F(x):954"	tts_逐.mp3			
莫	"汉字: 莫
拼音: mo4
英文: do not/there is none who
五笔:ajd.ajdu
F(x):955"	tts_莫.mp3			
笔	"汉字: 笔
拼音: bi3
英文: pen/pencil/writing brush/to write or compose/the strokes of Chinese characters
五笔:tt.ttf.ttfn
F(x):956"	tts_笔.mp3			
亡	"汉字: 亡
拼音: wang2
英文: to die/to perish
五笔:ynv
F(x):957"	tts_亡.mp3			
鲜	"汉字: 鲜
拼音: xian1/xian3
英文: fresh, few/rare
五笔:qgu.qgud
F(x):958"	tts_鲜.mp3			
词	"汉字: 词
拼音: ci2
英文: works/phrases/classical Chinese poem/word/diction
五笔:yngk
F(x):959"	tts_词.mp3			
圣	"汉字: 圣
拼音: sheng4
英文: holy/sacred/saint/sage
五笔:cff
F(x):960"	tts_圣.mp3			
择	"汉字: 择
拼音: ze2/zhai2
英文: to select/to choose/to pick, pick over
五笔:rcf.rcfh
F(x):961"	tts_择.mp3			
寻	"汉字: 寻
拼音: xun2
英文: to search/to look for/to seek
五笔:vf.vfu
F(x):962"	tts_寻.mp3			
厂	"汉字: 厂
拼音: chang3
英文: cliff/slope/factory/yard/depot/workhouse/works/(industrial) plant
五笔:dgt
F(x):963"	tts_厂.mp3			
睡	"汉字: 睡
拼音: shui4
英文: to sleep
五笔:ht.htg.htgf
F(x):964"	tts_睡.mp3			
博	"汉字: 博
拼音: bo2
英文: extensive/ample/rich/obtain/aim/to win/to get/rich/plentiful/to gamble
五笔:fge.fgef
F(x):965"	tts_博.mp3			
勒	"汉字: 勒
拼音: le4/lei1
英文: rein in, strangle
五笔:afl.afln
F(x):966"	tts_勒.mp3			
烟	"汉字: 烟
拼音: yan1
英文: cigarette/tobacco/smoke
五笔:ol.old.oldy
F(x):967"	tts_烟.mp3			
授	"汉字: 授
拼音: shou4
英文: to teach/to instruct/to award/to give
五笔:rep.repc
F(x):968"	tts_授.mp3			
诺	"汉字: 诺
拼音: nuo4
英文: to promise/to yes
五笔:yad.yadk
F(x):969"	tts_诺.mp3			
伦	"汉字: 伦
拼音: lun2
英文: human relationship
五笔:wwx.wwxn
F(x):970"	tts_伦.mp3			
岸	"汉字: 岸
拼音: an4
英文: bank/shore/beach/coast
五笔:mdfj
F(x):971"	tts_岸.mp3			
奥	"汉字: 奥
拼音: ao4
英文: obscure/mysterious
五笔:tmo.tmod
F(x):972"	tts_奥.mp3			
唐	"汉字: 唐
拼音: tang2
英文: Tang dynasty (618-907)
五笔:yvh.yvhk
F(x):973"	tts_唐.mp3			
卖	"汉字: 卖
拼音: mai4
英文: to sell
五笔:fnud
F(x):974"	tts_卖.mp3			
俄	"汉字: 俄
拼音: e2
英文: suddenly/very soon/Russian
五笔:wtr.wtrt
F(x):975"	tts_俄.mp3			
炸	"汉字: 炸
拼音: zha2/zha4
英文: fry, explode
五笔:oth.othf
F(x):976"	tts_炸.mp3			
载	"汉字: 载
拼音: zai3/zai4
英文: year, to carry/to convey/to load/to hold/and/also/as well as/simultaneously
五笔:fa.fal.falk
F(x):977"	tts_载.mp3			
洛	"汉字: 洛
拼音: luo4
英文: (surname)/name of a river
五笔:itk.itkg
F(x):978"	tts_洛.mp3			
健	"汉字: 健
拼音: jian4
英文: healthy
五笔:wvf.wvfp
F(x):979"	tts_健.mp3			
堂	"汉字: 堂
拼音: tang2
英文: (main) hall/large room
五笔:ipkf
F(x):980"	tts_堂.mp3			
旁	"汉字: 旁
拼音: pang2
英文: beside/one side/other/side/self
五笔:upy.upyb
F(x):981"	tts_旁.mp3			
宫	"汉字: 宫
拼音: gong1
英文: palace
五笔:pk.pkk.pkkf
F(x):982"	tts_宫.mp3			
喝	"汉字: 喝
拼音: he1/he4
英文: my goodness/to drink, shout applause
五笔:kjq.kjqn
F(x):983"	tts_喝.mp3			
借	"汉字: 借
拼音: jie4
英文: to lend/to borrow/excuse/pretext/by means of
五笔:waj.wajg
F(x):984"	tts_借.mp3			
君	"汉字: 君
拼音: jun1
英文: monarch/lord/gentleman/ruler
五笔:vtkd
F(x):985"	tts_君.mp3			
禁	"汉字: 禁
拼音: jin1/jin4
英文: endure, to prohibit/to forbid
五笔:ssf.ssfi
F(x):986"	tts_禁.mp3			
阴	"汉字: 阴
拼音: yin1
英文: (of weather) overcast/Yin/feminine/moon/cloudy/negative (electric.)/shady
五笔:be.beg
F(x):987"	tts_阴.mp3			
园	"汉字: 园
拼音: yuan2
英文: garden
五笔:lfq.lfqv
F(x):988"	tts_园.mp3			
谋	"汉字: 谋
拼音: mou2
英文: to plan/seek/scheme
五笔:yaf.yafs
F(x):989"	tts_谋.mp3			
宋	"汉字: 宋
拼音: song4
英文: (surname)/name of a dynasty
五笔:psu
F(x):990"	tts_宋.mp3			
避	"汉字: 避
拼音: bi4
英文: avoid/shun/flee/escape/leave/to keep away/to leave/to hide
五笔:nk.nkup
F(x):991"	tts_避.mp3			
抓	"汉字: 抓
拼音: zhua1
英文: to grab/to catch/to arrest/to snatch
五笔:rrhy
F(x):992"	tts_抓.mp3			
荣	"汉字: 荣
拼音: rong2
英文: glory/honored
五笔:aps.apsu
F(x):993"	tts_荣.mp3			
姑	"汉字: 姑
拼音: gu1
英文: paternal aunt
五笔:vd.vdg
F(x):994"	tts_姑.mp3			
孙	"汉字: 孙
拼音: sun1
英文: grandson
五笔:bi.biy
F(x):995"	tts_孙.mp3			
逃	"汉字: 逃
拼音: tao2
英文: to escape/to run away/to flee
五笔:iqp.iqpv
F(x):996"	tts_逃.mp3			
牙	"汉字: 牙
拼音: ya2
英文: tooth/ivory
五笔:ah.aht.ahte
F(x):997"	tts_牙.mp3			
束	"汉字: 束
拼音: shu4
英文: bunch/(a measure word)/to bind/to control
五笔:gki.gkii
F(x):998"	tts_束.mp3			
跳	"汉字: 跳
拼音: tiao4
英文: jump/hop/skip (a grade)/to leap/to bounce/to beat
五笔:khi.khiq
F(x):999"	tts_跳.mp3			
顶	"汉字: 顶
拼音: ding3
英文: go against/most/peak/top/to replace/to substitute/a measure word (use with ""hat"")
五笔:sdm.sdmy
F(x):1000"	tts_顶.mp3			
玉	"汉字: 玉
拼音: yu4
英文: jade
五笔:gy.gyi
F(x):1001"	tts_玉.mp3			
镇	"汉字: 镇
拼音: zhen4
英文: composed/small town/to suppress/to press down/to post
五笔:qfhw
F(x):1002"	tts_镇.mp3			
雪	"汉字: 雪
拼音: xue3
英文: snow
五笔:fv.fvf
F(x):1003"	tts_雪.mp3			
午	"汉字: 午
拼音: wu3
英文: 11 a.m.-1 p.m./7th earthly branch/noon
五笔:tfj
F(x):1004"	tts_午.mp3			
练	"汉字: 练
拼音: lian4
英文: to practice/to train/to perfect (one's skill)/to drill
五笔:xan.xanw
F(x):1005"	tts_练.mp3			
迫	"汉字: 迫
拼音: po4
英文: to force/to compel/pressing/urgent
五笔:rpd
F(x):1006"	tts_迫.mp3			
爷	"汉字: 爷
拼音: ye2
英文: grandpa/etc./old gentleman
五笔:wqb.wqbj
F(x):1007"	tts_爷.mp3			
篇	"汉字: 篇
拼音: pian1
英文: sheet/piece of writing/(a measure word)/chapter/article
五笔:tyna
F(x):1008"	tts_篇.mp3			
肉	"汉字: 肉
拼音: rou4
英文: meat/flesh
五笔:mww.mwwi
F(x):1009"	tts_肉.mp3			
嘴	"汉字: 嘴
拼音: zui3
英文: mouth
五笔:khx.khxe
F(x):1010"	tts_嘴.mp3			
馆	"汉字: 馆
拼音: guan3
英文: house/establishment
五笔:qnp.qnpn
F(x):1011"	tts_馆.mp3			
遍	"汉字: 遍
拼音: bian4
英文: a time/everywhere/turn/all over/one time
五笔:ynm.ynmp
F(x):1012"	tts_遍.mp3			
凡	"汉字: 凡
拼音: fan2
英文: ordinary/every/all/whatever/worldly
五笔:my.myi
F(x):1013"	tts_凡.mp3			
础	"汉字: 础
拼音: chu3
英文: foundation/base
五笔:dbm.dbmh
F(x):1014"	tts_础.mp3			
洞	"汉字: 洞
拼音: dong4
英文: cave/hole
五笔:imgk
F(x):1015"	tts_洞.mp3			
卷	"汉字: 卷
拼音: juan3/juan4
英文: to roll (up)/to sweep up/to carry on, coil/to roll, chapter/examination paper
五笔:udbb
F(x):1016"	tts_卷.mp3			
坦	"汉字: 坦
拼音: tan3
英文: flat/open-hearted/level/smooth
五笔:fjg.fjgg
F(x):1017"	tts_坦.mp3			
牛	"汉字: 牛
拼音: niu2
英文: ox/cow/bull
五笔:rhk
F(x):1018"	tts_牛.mp3			
宁	"汉字: 宁
拼音: ning2
英文: peaceful/rather
五笔:ps.psj
F(x):1019"	tts_宁.mp3			
纸	"汉字: 纸
拼音: zhi3
英文: paper
五笔:xqa.xqan
F(x):1020"	tts_纸.mp3			
诸	"汉字: 诸
拼音: zhu1
英文: (surname)/all/many/various
五笔:yft.yftj
F(x):1021"	tts_诸.mp3			
训	"汉字: 训
拼音: xun4
英文: example/pattern/to teach/to train/instruction
五笔:yk.ykh
F(x):1022"	tts_训.mp3			
私	"汉字: 私
拼音: si1
英文: personal/private/selfish
五笔:tcy
F(x):1023"	tts_私.mp3			
庄	"汉字: 庄
拼音: zhuang1
英文: farm/village
五笔:yfd
F(x):1024"	tts_庄.mp3			
祖	"汉字: 祖
拼音: zu3
英文: ancestor/forefather/grandparents
五笔:pye.pyeg
F(x):1025"	tts_祖.mp3			
丝	"汉字: 丝
拼音: si1
英文: silk/thread/trace
五笔:xxg.xxgf
F(x):1026"	tts_丝.mp3			
翻	"汉字: 翻
拼音: fan1
英文: flit about/translate/turn over
五笔:toln
F(x):1027"	tts_翻.mp3			
暴	"汉字: 暴
拼音: bao4
英文: sudden/violent/cruel/to show or expose/to injure
五笔:jaw.jawi
F(x):1028"	tts_暴.mp3			
森	"汉字: 森
拼音: sen1
英文: forest
五笔:sss.sssu
F(x):1029"	tts_森.mp3			
塔	"汉字: 塔
拼音: ta3
英文: pagoda/tower
五笔:fawk
F(x):1030"	tts_塔.mp3			
默	"汉字: 默
拼音: mo4
英文: silent/write from memory
五笔:lfod
F(x):1031"	tts_默.mp3			
握	"汉字: 握
拼音: wo4
英文: shake hands/to hold/to grasp
五笔:rng.rngf
F(x):1032"	tts_握.mp3			
戏	"汉字: 戏
拼音: xi4
英文: trick/drama/play/show
五笔:ca.cat
F(x):1033"	tts_戏.mp3			
隐	"汉字: 隐
拼音: yin3
英文: secret/hidden/concealed
五笔:bq.bqvn
F(x):1034"	tts_隐.mp3			
熟	"汉字: 熟
拼音: shu2
英文: familiar/skilled/ripe/done/ripe/cooked
五笔:ybv.ybvo
F(x):1035"	tts_熟.mp3			
骨	"汉字: 骨
拼音: gu3
英文: bone
五笔:me.mef
F(x):1036"	tts_骨.mp3			
访	"汉字: 访
拼音: fang3
英文: inquire/seek/visit
五笔:yyn
F(x):1037"	tts_访.mp3			
弱	"汉字: 弱
拼音: ruo4
英文: weak/feeble/young/inferior
五笔:xu.xux.xuxu
F(x):1038"	tts_弱.mp3			
蒙	"汉字: 蒙
拼音: meng1/meng2/meng3
英文: deceive/cheat/hoodwink, drizzle/mist, dim sighted/ignorant, Mongolia/cover
五笔:apg.apge
F(x):1039"	tts_蒙.mp3			
歌	"汉字: 歌
拼音: ge1/ge1ge
英文: song
五笔:sksw
F(x):1040"	tts_歌.mp3			
店	"汉字: 店
拼音: dian4
英文: inn/shop/store
五笔:yhk.yhkd
F(x):1041"	tts_店.mp3			
鬼	"汉字: 鬼
拼音: gui3
英文: ghost/sly/crafty
五笔:rqc.rqci
F(x):1042"	tts_鬼.mp3			
软	"汉字: 软
拼音: ruan3
英文: soft/flexible
五笔:lqw.lqwy
F(x):1043"	tts_软.mp3			
典	"汉字: 典
拼音: dian3
英文: canon/dictionary
五笔:maw.mawu
F(x):1044"	tts_典.mp3			
欲	"汉字: 欲
拼音: yu4
英文: desire/wish, desire/longing/appetite/wish
五笔:wwkw
F(x):1045"	tts_欲.mp3			
萨	"汉字: 萨
拼音: sa4
英文: (surname)/Bodhisattva
五笔:abu.abut
F(x):1046"	tts_萨.mp3			
伙	"汉字: 伙
拼音: huo3
英文: assistant/furniture/partner
五笔:wo.woy
F(x):1047"	tts_伙.mp3			
遭	"汉字: 遭
拼音: zao1
英文: a time/incident/meet by chance/turn
五笔:gmap
F(x):1048"	tts_遭.mp3			
盘	"汉字: 盘
拼音: pan2
英文: big/wooden tray, dish/tray/to build/to check/to examine/to transfer/(a measure word used for dishes of food or coils of wire)/to coil
五笔:tel.telf
F(x):1049"	tts_盘.mp3			
爸	"汉字: 爸
拼音: ba4
英文: father/dad/pa/papa
五笔:wqc.wqcb
F(x):1050"	tts_爸.mp3			
扩	"汉字: 扩
拼音: kuo4
英文: enlarge
五笔:ry.ryt
F(x):1051"	tts_扩.mp3			
盖	"汉字: 盖
拼音: gai4/ge3
英文: lid/top/cover/canopy/to build, (surname)
五笔:ugl.uglf
F(x):1052"	tts_盖.mp3			
弄	"汉字: 弄
拼音: long4/nong4
英文: lane/alley, to do/to manage/to handle/to play with/to fool with/to mess with/to fix/to toy with
五笔:gaj
F(x):1053"	tts_弄.mp3			
雄	"汉字: 雄
拼音: xiong2
英文: heroic/male
五笔:dcw.dcwy
F(x):1054"	tts_雄.mp3			
稳	"汉字: 稳
拼音: wen3
英文: settled/steady/stable
五笔:tqv.tqvn
F(x):1055"	tts_稳.mp3			
忘	"汉字: 忘
拼音: wang4
英文: to forget/to overlook/to neglect
五笔:ynnu
F(x):1056"	tts_忘.mp3			
亿	"汉字: 亿
拼音: yi4
英文: a hundred million/calculate
五笔:wn.wnn
F(x):1057"	tts_亿.mp3			
刺	"汉字: 刺
拼音: ci4
英文: thorn/sting/prick/pierce/stab/thrust/assassinate/murder
五笔:gmi.gmij
F(x):1058"	tts_刺.mp3			
拥	"汉字: 拥
拼音: yong1
英文: (v) gather round/rush in/crowd/throng/to hold/crowded/to support
五笔:reh
F(x):1059"	tts_拥.mp3			
徒	"汉字: 徒
拼音: tu2
英文: apprentice/disciple
五笔:tfhy
F(x):1060"	tts_徒.mp3			
姆	"汉字: 姆
拼音: mu3
英文: governess
五笔:vx.vxg.vxgu
F(x):1061"	tts_姆.mp3			
杨	"汉字: 杨
拼音: yang2
英文: (surname)/poplar
五笔:sn.snr.snrt
F(x):1062"	tts_杨.mp3			
齐	"汉字: 齐
拼音: qi2
英文: (surname)/even/to make even
五笔:yjj
F(x):1063"	tts_齐.mp3			
赛	"汉字: 赛
拼音: sai4
英文: to compete/competition/match
五笔:pfjm
F(x):1064"	tts_赛.mp3			
趣	"汉字: 趣
拼音: qu4
英文: interesting/to interest
五笔:fhb.fhbc
F(x):1065"	tts_趣.mp3			
曲	"汉字: 曲
拼音: qu1/qu3
英文: bent/crooked/wrong, tune/song
五笔:ma.mad
F(x):1066"	tts_曲.mp3			
刀	"汉字: 刀
拼音: dao1
英文: knife
五笔:vn.vnt
F(x):1067"	tts_刀.mp3			
床	"汉字: 床
拼音: chuang2
英文: bed/couch/(a measure word)
五笔:ysi
F(x):1068"	tts_床.mp3			
迎	"汉字: 迎
拼音: ying2
英文: to welcome
五笔:qbp.qbpk
F(x):1069"	tts_迎.mp3			
冰	"汉字: 冰
拼音: bing1
英文: ice
五笔:ui.uiy
F(x):1070"	tts_冰.mp3			
虚	"汉字: 虚
拼音: xu1
英文: devoid of content/void/false/empty/vain
五笔:hao.haog
F(x):1071"	tts_虚.mp3			
玩	"汉字: 玩
拼音: wan2/wan4
英文: curios/antiques/to play/to amuse oneself, curios/antiques
五笔:gfq.gfqn
F(x):1072"	tts_玩.mp3			
析	"汉字: 析
拼音: xi1
英文: to separate/to divide/to analyze
五笔:sr.srh
F(x):1073"	tts_析.mp3			
窗	"汉字: 窗
拼音: chuang1
英文: shutter/window
五笔:pwt.pwtq
F(x):1074"	tts_窗.mp3			
醒	"汉字: 醒
拼音: xing3
英文: to wake up/to be awake
五笔:sgj.sgjg
F(x):1075"	tts_醒.mp3			
妻	"汉字: 妻
拼音: qi1/qi4
英文: wife, to marry off (a daughter)
五笔:gv.gvh.gvhv
F(x):1076"	tts_妻.mp3			
透	"汉字: 透
拼音: tou4
英文: to penetrate/thorough/penetrating/to pass through/to pierce
五笔:tep.tepv
F(x):1077"	tts_透.mp3			
购	"汉字: 购
拼音: gou4
英文: to buy/to purchase
五笔:mqc.mqcy
F(x):1078"	tts_购.mp3			
替	"汉字: 替
拼音: ti4
英文: to substitute for/to take the place of/to replace/for/on behalf of/to stand in for
五笔:fwf.fwfj
F(x):1079"	tts_替.mp3			
塞	"汉字: 塞
拼音: sai1/sai4/se4
英文: stop up/to squeeze in/to stuff/Serb (abbr.)/Serbian, strategic pass, piston/unenlightened
五笔:pfjf
F(x):1080"	tts_塞.mp3			
努	"汉字: 努
拼音: nu3
英文: to exert/to strive
五笔:vcl.vclb
F(x):1081"	tts_努.mp3			
休	"汉字: 休
拼音: xiu1
英文: to rest
五笔:ws.wsy
F(x):1082"	tts_休.mp3			
虎	"汉字: 虎
拼音: hu3
英文: tiger
五笔:ha.ham.hamv
F(x):1083"	tts_虎.mp3			
扬	"汉字: 扬
拼音: yang2
英文: hurl/to raise/to scatter
五笔:rnr.rnrt
F(x):1084"	tts_扬.mp3			
途	"汉字: 途
拼音: tu2
英文: way/route/road
五笔:wtp.wtpi
F(x):1085"	tts_途.mp3			
侵	"汉字: 侵
拼音: qin1
英文: to invade/to infringe/to approach
五笔:wvp.wvpc
F(x):1086"	tts_侵.mp3			
刑	"汉字: 刑
拼音: xing2
英文: punishment
五笔:gajh
F(x):1087"	tts_刑.mp3			
